Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables,Public Awareness,Energy Efficiency Programs,Urbanization Rate,Industrialization Rate,Energy Market Liberalization,Renewable Energy Patents,Educational Level,Technology Transfer Agreements,Renewable Energy Education Programs,Local Manufacturing Capacity,Import Tariffs on Energy Equipment,Export Incentives for Energy Equipment,Natural Disasters,Political Stability,Corruption Perception Index,Regulatory Quality,Rule of Law,Control of Corruption,Economic Freedom Index,Ease of Doing Business,Innovation Index,Number of Research Institutions,Number of Renewable Energy Conferences,Number of Renewable Energy Publications,Energy Sector Workforce,Proportion of Energy from Renewables,Public-Private Partnerships in Energy,Regional Renewable Energy Cooperation
Germany,2004,Hydro,50831.3896174882,36065.1934035714,950072300.778998,1497647397,67500175790080.19,537424.5610949523,47699.4120679043,92588.58484400198,970580.6385809684,240345,0,2327857992.329356,1,37.566726617811554,1939.446196853023,294.37110480659464,1.0427775462735056,49.3132121885515,33.83703133928986,22.96351968114665,39.95582790345054,0.4113898967229603,0.4080411662746114,998618318.617205,133626856.51060386,7.974782928401324,1,54.20134188948006,19.35454325546917,1,532,1.9692875844306,0,1,68.15952625671467,73.9105104684013,16.668594535379157,0,6.838306481563158,1.1672850181463446,8.302177517827763,3.924929617154103,0.4807841850747785,68.44257698007725,24.939104660347983,42.10587357165028,251,2,8345,115158,15.971690781865464,0,1
China,2002,Hydro,81495.80545740706,1882.747867221733,9020923307.507702,26805313,47045252033838.54,168312.81941421216,58388.91765225885,31283.4947499073,142262.15392786404,311859,0,6651939677.010773,0,8.69998237118546,2614.223782787172,234.1577991962589,9.09041662427428,88.2679173604384,47.19914315754651,97.4868706005159,375.2713848475753,0.7938167965734824,0.2238585143527696,207002726.23184165,637311506.9838659,5.8041517624417525,1,14.302229129203235,86.44055834354737,0,193,2.512951262262275,1,0,31.84289620086783,79.5427932361864,22.983927012953146,0,9.737358576032127,2.2410194662280105,4.8913026955716274,3.736014670456673,1.0693246872463846,48.9161393253331,77.9628539486771,23.147177875733693,379,63,5746,664766,17.469519314481563,1,1
Canada,2021,Hydro,54709.7052524404,44195.30188355801,6546779849.721124,1048881518,199033268868034.5,989145.101538792,18146.66559022683,90416.06136173276,811641.9314196457,490759,0,4088536080.84686,1,15.755818591373668,1332.242883542643,231.1772726821263,14.535310909427514,39.87252584705602,7.19549677770126,99.90625550422908,818.3366978629914,0.4885412271537882,0.4794070369446134,440358532.6088667,800775165.5620271,7.678555513351717,0,20.5107179404936,60.409722299992886,0,662,6.218004162083764,0,0,62.629462431983285,5.899760319191527,59.74321364970627,1,1.323869033404752,4.04516407275584,7.771399650167156,5.2593851751683385,0.3879195578830563,45.79408778318502,69.49776382896086,33.03081611929565,666,54,5999,245844,53.79745133669278,1,1
Russia,2023,Biomass,38684.57587347154,42517.970022119,5638947738.65905,692837744,193500445991630.4,661531.6998565469,17742.29826735011,60240.00560457671,80806.2512484846,612509,0,4599613737.795319,1,1.1930416208085362,1165.8536015218615,248.75494189991483,14.724023790969673,1.7186884545043246,75.24631649789617,49.598512743667456,552.4078377001654,0.5219450031577206,0.348388461879394,539456802.157652,452747041.26136446,4.771861653131083,1,6.76739164310508,72.58059806631259,0,392,0.12735384859335,0,1,27.498339157863725,66.61701378413849,13.315564670112312,0,0.1740117383807327,4.196477177028642,5.726393432438959,7.64092899948107,2.094135869112399,65.18421077631695,23.1148750161484,39.05761858008262,823,85,488,94226,58.75556628529976,0,0
Australia,2006,Hydro,53146.34638744697,47654.13661965956,4766772614.510304,1423697490,146695027879223.4,94883.0628257678,75710.44487589964,77976.41180532127,145621.97009342938,440737,0,5553338073.439048,1,26.35569911321356,728.8895631423014,295.23854448307213,6.858475766016502,88.66669881444518,0.4674367622979125,25.95385765112176,303.4770971134858,0.7432793579759647,0.193758630054318,175396064.19014296,283326579.7911968,0.9847052828859936,1,91.09761112809632,54.05954509341101,1,709,0.5030271009854703,1,0,40.773302192243335,7.47432779822359,37.854357776826966,1,5.82362446132797,4.20079787023414,6.895637540892199,7.200258864490312,5.167007498069827,52.68330508576805,61.93050988936948,21.431549586272148,323,35,8375,908364,50.41439020363047,0,1
Australia,2015,Geothermal,6728.688943860923,10094.369822554558,5206489652.855299,1014789979,183851793810953.4,26691.55850104444,89030.01887376436,36735.73043893817,719603.8389163683,705866,1,5072623842.989214,0,7.568405867304982,2656.648492651312,187.92550327068088,12.605115042778394,49.92453600723748,42.69748448272639,61.362248768374016,462.20425200027626,0.1469181817443199,0.1967127035145899,590761646.5023623,525210216.0628353,6.045662652449842,1,9.887895221393329,67.41141845635177,0,275,0.8878708585645834,1,1,2.450707524811768,61.68116122177252,6.675232244665674,1,5.773816270949608,7.220197966309067,3.731820582762596,7.659496794579443,8.940053176892139,73.5318844994564,62.05775123828177,22.777453924143074,723,44,6421,237748,26.965668485038076,0,1
Brazil,2005,Wind,30711.826275048054,29570.44441072351,2974690607.9571395,1490816461,11897098480023.654,164578.44418667944,42584.48079217004,75062.45980496643,802004.7201814499,893354,0,1342394788.7747877,0,19.19204791741204,2643.870195337744,261.7348157942305,3.259841080472823,48.25306343078655,66.96951003071614,62.0109860116656,935.9525712140183,0.7768622352862062,0.0841373107516542,251083560.25991863,412979924.0895493,4.521781093419239,0,44.60377436839619,34.9679645210607,0,794,6.906773191557502,1,1,57.58516052878301,98.74431131843215,20.30239607906311,0,9.41450175382802,7.529211927311065,2.21718341856287,5.637427697716564,8.72113448530368,45.585875598554594,59.57495100386241,76.36642546501943,280,36,8744,617213,59.48355751769289,0,1
China,2014,Hydro,71865.3588762573,33706.592001584344,5884643473.279909,219061624,66002802283054.17,618183.7224435224,30262.583990766874,24041.4868251466,591918.2166745851,329445,1,6990965188.663624,0,14.708551983867928,1374.2031364368415,125.22904159399576,11.97034129584674,8.631276705576308,62.154999904732975,61.046561358533815,472.4157711630691,0.230751487836907,0.2182571869476511,474161896.88347375,897683504.8037529,9.13330011815414,1,30.31367119116657,31.71267804812269,1,866,1.6185419654134114,0,1,91.65728499903295,31.03979698939471,41.96178628929357,1,5.676466387196909,7.656907331273601,1.5388022744498986,3.9594227652681537,7.792368000524902,69.45538633498794,26.28806984005385,85.36850903758518,906,15,8839,448051,84.73522738040326,1,0
Russia,2007,Wind,43282.92746546186,17854.375840432658,8739854854.213045,1220047322,145886919229644.16,78577.30967802009,23749.73544985969,77728.51886773878,339836.2227636382,690618,0,1581626837.1439512,0,34.217909842914096,2250.642738505213,236.14138195442317,8.483381752933271,67.70341042172832,2.5789782015168905,89.770476535782,307.0342132495384,0.9477978792592462,0.2707517140848853,345409826.42590046,19125698.956405684,0.2909557418499631,1,47.10241004564983,57.82603292406952,0,433,1.8095317649801117,0,1,93.48819889002128,74.91075359347585,40.26802491651183,1,5.914437633489486,8.58782422071164,6.1192309061034535,5.335730718419949,4.565063994859012,16.711136412159366,37.04452316700738,28.408269570944324,175,75,1963,239787,95.9669103049721,0,0
India,2014,Solar,98367.82281622464,20065.69678643164,5559473539.785102,929544817,83248413249623.34,396063.3171895984,57073.32026176747,80591.79682993588,170826.6050207324,847789,0,2808487944.1032324,0,-9.264409813780508,2462.0715359725286,182.3833860369883,7.582729653801418,12.319286270442689,74.89936697762363,0.9337707348865408,739.9267723040113,0.2828578010496115,0.1655660726692457,292106288.63876945,30309696.061958987,5.090947032170179,0,5.116553521621913,63.32239444908744,0,593,1.2681277964129845,1,1,99.76589224849616,30.933609535850483,73.46815399020448,0,3.580272121119497,2.1898542634972107,8.293297251345786,7.955307392065318,2.6172807292885003,69.4924941360552,84.93617893080429,7.378491495480455,763,74,7245,532939,46.056471691809605,1,0
USA,2016,Wind,10485.580455356125,45402.80736356069,7626080538.825114,89220233,191829012830661.7,173515.1216222157,53638.43646402764,16059.14241387987,99030.81712080052,8004,1,7069190772.036119,1,-7.073870670932744,508.41595995279215,172.9978954458686,4.0204020706829375,74.56374713456465,65.08620033387552,27.467339250092248,931.9747061537475,0.0620666296031096,0.2469533622770144,442740662.2306333,801717661.2130277,8.902407020051779,0,84.0949215149109,92.91313193317802,0,731,1.2513638381936365,1,1,46.60037003103248,30.57142962075228,73.44890193999701,0,3.129158804015489,0.2375131138477504,6.6136059152860085,8.47866024980159,4.888599775671927,36.914072133492205,22.867926173323998,56.49672987089637,369,2,2614,484209,97.42629476559765,0,1
France,2018,Solar,97405.20067148138,20311.391441761843,473669529.2305209,736561626,182972561875978.8,368659.2752718063,39052.19832389207,12067.141229183224,783834.9870668311,980102,1,4445997301.937989,1,9.012841802039908,2395.6556438696903,176.51885427367063,13.02335177606578,51.421275383306295,10.778815626911298,33.838976157151315,603.483744877286,0.7658344583995437,0.2396035784369342,231838674.55699855,924999146.9674518,6.137140330193315,1,65.47680137842751,64.56241370954898,1,13,6.0732382589693215,1,0,54.21832957891289,13.67663457925522,31.50471794405536,1,2.949916207087967,5.691646302209411,5.8745489159945645,4.044534379567074,7.875767918020342,12.343092609150208,81.0656314892995,71.79859923966175,584,24,346,850266,29.91038247042057,0,0
Canada,2013,Solar,59945.50819529979,13910.150230859832,5597638763.227968,1240278017,180933548459929.2,879027.4332641964,7460.672365637143,43085.43008533464,243786.00019176048,185959,0,1887252022.9445696,1,23.43935194945749,2852.075736678024,270.702265795739,13.663390269177484,59.57742535435446,49.63137916456357,86.81359981823262,558.9563621037896,0.2987220807939095,0.3163017588185066,534764888.3657368,184622136.6526848,3.782861645675229,1,95.78137187553152,54.88145833719461,1,711,1.723949517067861,1,1,21.16826208848739,26.81138312761697,88.0733825443164,1,0.7118051477596044,7.016254894987163,0.4269177588822903,6.376172688451894,9.36710148581967,41.96531158754837,18.42097767276556,1.38859351300461,691,94,1513,634976,8.715313437809591,1,0
Germany,2010,Geothermal,47075.33903105055,33820.54489778658,4479500073.477298,926776042,104483651294221.34,495195.82027048175,74920.80445486882,71117.50462323304,747239.9336264684,273851,0,1881544460.1996813,0,38.13674904097521,1397.992378845229,270.7198592723769,8.87762372478724,88.78778637945709,2.9547349932931843,69.82247541040427,352.3153240341261,0.2806972007654167,0.4904510017470035,61526975.096742615,172632603.69212747,3.653722984312808,0,43.453044622486445,49.13711028096728,0,383,8.297297981229756,0,0,72.16397827595866,64.51144511406467,19.987438353486677,1,4.169386718492553,8.420631661707816,0.1625335452736243,4.820948573322038,7.559626940036334,20.08111279153484,55.20279866422486,37.49731963049796,337,9,3752,204799,58.80180294083942,1,1
Canada,2015,Geothermal,18333.308898527725,5167.835855436176,954150715.5738188,415723528,50109869584317.5,499132.4215746524,54487.50217329121,80949.6848286675,823406.9947769536,843710,0,2536202535.729485,1,4.789885597174173,1429.6408502578531,182.065268888914,13.516043215758826,79.59162835771778,29.130006150293063,99.17317794724669,856.1184597423396,0.3545537579536558,0.4183283888394439,333929976.7739845,807909610.1083425,7.586772471210769,0,17.42160177256912,63.15814519524248,1,982,2.58375673041769,0,1,43.1745665279263,18.525701048303176,40.825258591969096,1,8.59932898905696,8.055047988115717,7.820214030546761,6.349625664673021,7.953915814498082,58.16112312534676,58.59060271524999,65.67515882028181,957,34,3033,100983,8.655365338332444,0,0
India,2016,Hydro,75970.24507475618,14131.827708179668,4320941824.676242,458254000,174795579335833.66,713827.1360275164,52823.58494805276,52828.230893174885,256998.30387183363,962309,1,674069734.0871315,0,2.7199348214866568,2187.6546864486845,187.08539427594548,5.317386926902579,37.79973349053338,3.90745356304415,48.52514164618388,678.8300687180794,0.2101919461746005,0.4028586663858967,147022039.97796214,562914893.1013867,3.716982946649516,0,58.69370044128528,91.54496467758972,0,817,3.362105026155844,1,0,75.94772719423474,73.0538807190615,61.15622704402541,1,1.1788488954132958,7.113517192626966,5.203681056151127,9.344412712484528,0.9456757375895708,45.77721992283963,10.438700214037834,58.279422934192105,353,21,906,128547,62.21844101137122,1,0
Brazil,2004,Solar,26529.576880029977,40998.85490635714,4992612070.1712885,563040311,96984583127795.8,413541.3473978223,99507.36807792429,44424.68924415059,778010.3337050584,849162,1,3459458143.7836366,1,16.45138270785237,2353.334545634703,128.92897812832572,4.816976078676895,2.003943581831402,36.81085520002885,53.2448627961454,798.6386276984615,0.5713912819856201,0.0644936576197873,601110603.4069834,628887495.4663771,4.232130991574923,1,20.07364245654828,54.68232654786741,0,959,9.756718475319852,0,0,22.797353417832177,62.00615157575508,62.60495149988503,0,4.196978240968297,9.39902797160593,7.496355961657633,1.3856561409715251,5.070596734518503,60.85573747683224,3.214526353051605,82.98371521846495,0,22,3114,936996,3.803147164771581,0,0
Brazil,2019,Hydro,2625.7057998820715,32953.754065939145,2285926538.487322,623741647,14539797949227.207,569880.7231753111,25303.57428748599,13149.07421530251,970947.4427106172,141654,1,1675204629.3250043,0,22.51404380301166,854.3154792300535,185.32395441851668,8.623143229724818,3.608279071578557,25.123597060688684,98.61608987965488,519.61622974142,0.2271981757403279,0.1393421048150077,163377339.02293336,394921528.1876872,4.165562139946788,0,3.887762377597137,40.89901166246106,1,714,0.9998249919580826,1,1,55.39939080275441,31.18888666008416,76.83982477137825,1,4.4322465703991725,6.412624443826211,5.300657850385012,6.1260324975784775,2.409421735811756,48.5637675432755,85.56392418442066,17.386942431352605,982,99,9200,114959,59.99434578092979,0,0
India,2008,Biomass,9369.137177206803,43538.22413784792,53467979.85519046,359575485,83142846951090.17,709912.9349239973,53409.78551060769,26222.821197275003,79025.72101247961,411059,0,3007909176.8573003,1,9.284630064939464,2270.409289223188,113.59402758046149,14.185460454315615,14.311004556801766,66.04299303653299,29.284611688624015,553.2959011933818,0.2627634500755013,0.2310508251706559,169913522.23709366,920778527.8540238,1.9514969180053496,1,74.40481874907417,37.36526337118223,0,738,3.653250157985703,0,0,70.6097301910273,91.38980084483312,56.84078550583321,0,8.502362193019211,7.932689301994449,5.480257746890839,7.225228132695701,7.0705957532526575,6.564915141012662,70.57397696335627,28.160717087386587,380,32,8876,216979,98.31613523260766,0,0
China,2023,Wind,43104.95485302787,49763.675588481165,1116603232.7000384,144062973,76950213610996.25,696471.068328178,73293.49537338903,2605.361383694256,542025.0818901247,492651,0,9661100032.46621,1,5.455403054770633,2939.64078671196,166.5689544050284,5.971998489413729,67.64923381713277,81.4698763623426,91.96311294076745,32.42962920570686,0.4338840937257827,0.2203753817420046,367555345.6539245,776132976.5235908,8.547871935259966,0,26.85086814044312,31.927516467579466,1,789,0.6107417927862147,1,1,4.256573024601396,23.34876458681317,23.23748804848316,0,2.15026533025073,6.153311499555453,5.095732148849069,2.622982204942226,4.529251648713179,30.847792157861043,23.440894833164737,11.591542074676031,382,76,2792,442524,77.32392247909966,0,0
India,2023,Wind,77086.57684501943,11181.64175247885,5722316726.588245,492433810,133961890194759.56,842997.586049098,16365.238258159752,99086.7799961594,154496.74015114392,774049,0,3392134824.4479804,0,-7.6322048083268275,1673.2020136014685,262.38647052949943,13.100778815582046,53.866760346967126,10.28466164503362,96.10948987518202,134.5694007862173,0.7846461153147444,0.4119891393230769,703538061.7523476,827251024.9022754,0.3078498352918291,0,18.17488862593648,15.504130334365406,1,938,7.093708646326605,0,1,32.55702088096464,2.4549776853613148,85.3049055789404,1,5.921050624718369,5.948521196641968,3.090826837491453,2.6769006471544365,1.7915509369378668,79.53767438976975,65.08326411165677,52.24849608247543,172,87,4441,601781,94.91935558419648,1,1
China,2015,Geothermal,33112.4458378036,13655.048688425768,5393429608.686812,393097049,10293757337779.947,19420.18657986227,57351.45153888055,45932.24556661538,576367.0152329154,237477,1,6532453831.224111,0,33.392789418825274,493.0586950024671,248.7855230124536,2.165379609644695,55.45318783055237,36.16808106553658,84.37499916764034,133.56797558446164,0.2646045110951979,0.3443925620339949,989035799.2612,629636871.7566758,6.674834808987114,0,87.96053418212469,56.81816750337784,0,651,8.597289753737117,1,0,47.175438798006354,78.77305848417032,87.53184697378491,0,8.49413699653354,8.491770924556324,6.5652321861713485,8.20584507631241,9.065672980596304,97.67516040812517,79.79540511415748,45.40819564883359,987,41,6900,45212,41.44426047339922,1,0
India,2017,Solar,22457.388399857955,12749.553514530064,8686571246.074444,1388105159,63728970480862.68,338175.2607311824,94431.87567669262,95163.43591619036,115100.745428199,455352,0,4181969402.198083,1,26.48025328408029,191.2762977030091,102.06553208291054,8.482291427080131,40.287589439765895,70.95496884954893,85.41707864924427,829.6716483094444,0.3419709388575426,0.3681473745633597,601432009.3200145,141845957.56598637,1.0884399735491457,0,37.593768398472925,69.95405521316678,1,457,8.384098173876076,1,0,7.1958796452324725,57.407290755653975,85.18404204821857,0,0.4789371886056348,0.5119774857996295,6.732406731689621,3.01651806309551,6.388088686065757,64.99070853845052,16.54650140617352,79.5045749909552,136,2,7093,448482,19.76687095957379,1,0
